quarter,result,state,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,empcity,samest,ssst
2017Q3,DENIED,VA,44,72,15600.0,51582.0,119500.0,17860.0,84714.0,575122.0,4,54151,SR. SOFTWARE ENGINEER,ARLINGTON-VA,28,63.64
2017Q3,DENIED,VT,2,2,34320.0,47840.0,61360.0,54184.0,54184.0,54184.0,3,32311,CURATOR AND ASSISTANT EDITOR,HANCOCK-VT,2,100.0
2017Q3,DENIED,WA,29,29,13000.0,59796.0,130000.0,26000.0,76762.0,187200.0,4,45411,SOFTWARE DEVELOPMENT ENGINEER II,SEATTLE-WA,21,72.41
2017Q3,DENIED,WI,8,8,8320.0,82297.0,127949.0,15080.0,81776.0,122949.0,4,5419,LEAD PRODUCT ENGINEER,BELOIT-WI,4,50.0
2017Q3,DENIED,WY,4,4,67080.0,69190.0,70000.0,50000.0,58348.0,77830.0,5,54131,SENIOR RESEARCH FELLOW,JACKSON-WY,4,100.0
2017Q3,WITHDRAWN,AL,16,16,15759.0,43169.0,91811.0,25126.0,71315.0,168771.0,1,61131,ASSISTANT PROFESSOR,BIRMINGAHM-AL,14,87.5
2017Q3,WITHDRAWN,AR,6,6,42764.0,61912.0,92418.0,67787.0,95645.0,122533.0,1,45211,SENIOR PRODUCT MANAGER,BENTONVILLE-AR,3,50.0
2017Q3,WITHDRAWN,AZ,19,19,19342.0,45471.0,150000.0,31824.0,5812698.0,109197920.0,58,54171,QUALITY CONTROL CHEMIST,CHANDLER-AZ,15,78.95
2017Q3,WITHDRAWN,CA,455,540,20800.0,384218.0,144300000.0,35776.0,90245.0,184288.0,51,54151,SOFTWARE ENGINEER,SAN JOSE-CA,336,73.85
2017Q3,WITHDRAWN,CO,22,22,20000.0,68497.0,238202.0,36650.0,84097.0,216403.0,79,54151,GENESIS (CTI) CONTACT CENTER SOLUTION ENGINEER,DENVER-CO,14,63.64
2017Q3,WITHDRAWN,CT,47,47,23500.0,48868.0,123078.0,42840.0,78131.0,185661.0,209,54151,PROGRAMMER ANALYST,NORTH HAVEN-CT,15,31.91
2017Q3,WITHDRAWN,DC,11,12,14040.0,50456.0,108518.0,22464.0,66275.0,127546.0,67,54172,SENIOR PROGRAM ASSOCIATE - HEALTH FINANCING & ANALYTICS,WASHINGTON-DC,9,81.82
2017Q3,WITHDRAWN,DE,7,7,35000.0,49107.0,115000.0,62150.0,84065.0,187200.0,2,54151,PROGRAMMER ANALYST,NEWARK-DE,4,57.14
2017Q3,WITHDRAWN,FL,89,108,15049.0,55331.0,165000.0,27352.0,73688.0,216590.0,31,54151,PROGRAMMER ANALYST,TAMPA-FL,45,50.56
2017Q3,WITHDRAWN,GA,103,103,18190.0,1715051.0,171600000.0,36379.0,72026.0,246688.0,1,54151,PROGRAMMER ANALYST,ATLANTA-GA,49,47.57
2017Q3,WITHDRAWN,GU,3,3,16567.0,114758.0,295000.0,33134.0,41884.0,46446.0,3,62211,"ASSISTANT MANAGER, TAX DEPARTMENT",TAMUNING-GU,3,100.0
2017Q3,WITHDRAWN,HI,2,2,52500.0,57170.0,61840.0,33300.0,47290.0,61281.0,4,61131,ASSISTANT BASKETBALL COACH (MEN),HONOLULU-HI,2,100.0
2017Q3,WITHDRAWN,IA,12,12,26750.0,68095.0,130078.0,48714.0,75335.0,121155.0,1,5241,ANALYST/PROGRAMMER,CEDAR RAPIDS-IA,7,58.33
2017Q3,WITHDRAWN,ID,2,2,37544.0,39676.0,41808.0,65083.0,74339.0,83595.0,1,62211,STRUCTURAL ENGINEER,BOISE-ID,1,50.0
2017Q3,WITHDRAWN,IL,148,164,18720.0,1106820.0,156000000.0,35797.0,82735.0,274872.0,33,54151,SOFTWARE ENGINEER,CHICAGO-IL,58,39.19
2017Q3,WITHDRAWN,IN,13,13,27610.0,42552.0,84999.0,53307.0,75174.0,122616.0,0,61131,MEDICAL FELLOW,INDIANAPOLIS-IN,10,76.92
2017Q3,WITHDRAWN,KS,10,10,23738.0,58788.0,105917.0,41434.0,64778.0,94058.0,1,54151,SENIOR SOFTWARE ENGINEER,OVERLAND PARK-KS,6,60.0
2017Q3,WITHDRAWN,KY,14,14,33300.0,4509279.0,62400000.0,56638.0,72931.0,124675.0,0,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,5,35.71
2017Q3,WITHDRAWN,LA,6,6,22880.0,50589.0,112500.0,33340.0,78121.0,193773.0,0,61131,ASSISTANT PROFESSOR - CLINICAL,BATON ROUGE-LA,5,83.33
2017Q3,WITHDRAWN,MA,97,97,15673.0,59689.0,192050.0,31346.0,76827.0,152880.0,11,54151,IT PROJECT MANAGER 3,WESTBOROUGH-MA,64,65.98
2017Q3,WITHDRAWN,MD,68,68,24108.0,63798.0,365000.0,37128.0,72851.0,145122.0,34,54151,DEVELOPER,ROCKVILLE-MD,37,54.41
2017Q3,WITHDRAWN,ME,1,1,36000.0,36000.0,36000.0,74464.0,74464.0,74464.0,5,54151,SR PROGRAMMER ANALYST,PORTLAND-ME,1,100.0
2017Q3,WITHDRAWN,MI,130,134,22500.0,46353.0,133492.0,37648.0,76108.0,161304.0,22,54151,PROGRAMMER ANALYST,TROY-MI,53,40.77
2017Q3,WITHDRAWN,MN,9,9,20155.0,44464.0,97708.0,40310.0,68862.0,108264.0,1,61131,RESEARCH ASSOCIATE,EDEN PRAIRIE-MN,6,66.67
2017Q3,WITHDRAWN,MO,28,28,21000.0,77700.0,410750.0,27953.0,73549.0,123386.0,31,61131,THEORETICAL CHEMIST,ST. LOUIS-MO,20,71.43
2017Q3,WITHDRAWN,MS,3,3,50000.0,126379.0,242400.0,33788.0,89867.0,145000.0,0,61131,OBRM ARCHITECT,JACKSON-MS,2,66.67
2017Q3,WITHDRAWN,MT,2,2,59998.0,64999.0,70000.0,119226.0,123812.0,128398.0,0,31599,DENTIST,BOZEMAN-MT,1,50.0
2017Q3,WITHDRAWN,NC,192,192,20000.0,78819.0,368600.0,33900.0,79813.0,187200.0,207,54151,APPLICATION DEVELOPER,DURHAM-NC,31,16.15
2017Q3,WITHDRAWN,ND,4,4,25012.0,28122.0,37452.0,49234.0,49967.0,52166.0,1,6231,LABORATORY TECHNOLOGIST,ASHLEY-ND,4,100.0
2017Q3,WITHDRAWN,NE,4,4,42500.0,59248.0,95000.0,46987.0,63513.0,84926.0,1,54151,BUSINESS SYSTEMS CONSULTANT,OMAHA-NE,3,75.0
2017Q3,WITHDRAWN,NH,3,3,42500.0,54833.0,69500.0,28829.0,90880.0,139000.0,1,54151,ASSISTANT PROFESSOR,DURHAM-NH,2,66.67
2017Q3,WITHDRAWN,NJ,383,400,18500.0,49940.0,460000.0,32094.0,73232.0,186493.0,5,54151,PROGRAMMER ANALYST,EDISON-NJ,126,32.9
2017Q3,WITHDRAWN,NM,4,4,27500.0,56808.0,103740.0,46488.0,83782.0,111613.0,1,5417,ASSOCIATE RESEARCH SCIENTIST,LOS ALAMOS-NM,4,100.0
2017Q3,WITHDRAWN,NV,3,3,37500.0,79577.0,150000.0,56514.0,102926.0,149802.0,1,62111,SENIOR ACCOUNT EXECUTIVE,LAS VEGAS-NV,1,33.33
2017Q3,WITHDRAWN,NY,199,256,18000.0,553887.0,96720000.0,32843.0,84651.0,215405.0,66,54151,SOFTWARE ENGINEER,NEW YORK-NY,154,77.39
2017Q3,WITHDRAWN,OH,60,127,21250.0,69776.0,425000.0,35464.0,78254.0,249226.0,18,54151,BUSINESS ANALYST,CINCINNATI-OH,26,43.33
2017Q3,WITHDRAWN,OK,7,7,23889.0,121452.0,488000.0,36110.0,87312.0,187200.0,170,61131,ASSISTANT PROFESSOR,OKLAHOMA CITY-OK,5,71.43
2017Q3,WITHDRAWN,OR,13,13,27758.0,54119.0,89996.0,39894.0,81584.0,147410.0,57,61131,KINDERGARTEN TEACHER,BEAVERTON-OR,11,84.62
2017Q3,WITHDRAWN,PA,81,458,22500.0,73893.0,255000.0,35006.0,83376.0,196851.0,5,54151,SOFTWARE DEVELOPER,PHILADELPHIA-PA,52,64.2
2017Q3,WITHDRAWN,PR,1,1,26811.0,26811.0,26811.0,50086.0,50086.0,50086.0,4,54151,JR. COMPUTER SYSTEMS ENGINEER,FAJARDO-PR,1,100.0
2017Q3,WITHDRAWN,RI,9,10,20540.0,53436.0,138018.0,36608.0,72012.0,118706.0,3,62211,FELLOW (NEPHROLOGY),PROVIDENCE-RI,7,77.78
2017Q3,WITHDRAWN,SC,9,9,21870.0,41760.0,56950.0,37990.0,55611.0,69098.0,1,61131,PROGRAMMER ANALYST,FORT MILL-SC,7,77.78
2017Q3,WITHDRAWN,SD,2,2,30243.0,76886.0,123528.0,60486.0,123843.0,187200.0,1,62211,COMPUTER SYSTEMS ANALYST,SIOUX FALLS-SD,2,100.0
2017Q3,WITHDRAWN,TN,32,35,19999.0,61197.0,118500.0,36962.0,60416.0,130333.0,392,3336,ASSISTANT PROFESSOR,NASHVILLE-TN,15,46.88
2017Q3,WITHDRAWN,TX,264,331,17378.0,60132.0,1590000.0,25314.0,75857.0,286437.0,36,54151,SYSTEMS ANALYST,HOUSTON-TX,137,51.89
2017Q3,WITHDRAWN,UT,6,6,19368.0,51271.0,150000.0,34370.0,61084.0,110386.0,0,61131,"DIRECTOR, SOFTWARE ENGINEERING",MURRAY-UT,4,66.67
2017Q3,WITHDRAWN,VA,129,184,21518.0,2771749.0,192784384.0,29245.0,78371.0,187200.0,22,54151,PROGRAMMER ANALYST,HERNDON-VA,35,27.13
2017Q3,WITHDRAWN,WA,44,44,23742.0,61080.0,425000.0,41829.0,83308.0,147160.0,11,54151,SOFTWARE ENGINEER,SEATTLE-WA,27,61.36
2017Q3,WITHDRAWN,WI,20,21,21979.0,51311.0,158558.0,42520.0,66692.0,96658.0,62,54151,PROGRAMMER/ANALYST,MADISON-WI,9,45.0
2017Q3,WITHDRAWN,WV,6,6,26500.0,60843.0,150000.0,38660.0,75584.0,206920.0,1,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,6,100.0
2017Q3,WITHDRAWN,WY,1,1,29120.0,29120.0,29120.0,51126.0,51126.0,51126.0,0,61131,POST DOCTORAL ASSOCIATE,LARAMIE-WY,1,100.0
2017Q4,CERTIFIED,AK,9,9,24794.0,68154.0,294663.0,39458.0,96442.0,281757.0,5,62211,MANDARIN CHINESE IMMERSION ELEMENTARY SCHOOL TEACHER,ANCHORAGE-AK,9,100.0
2017Q4,CERTIFIED,AL,161,171,18000.0,59314.0,418018.0,32920.0,78641.0,276037.0,5,61131,ASSISTANT PROFESSOR,BIRMINGHAM-AL,135,83.85
2017Q4,CERTIFIED,AR,242,242,15000.0,63616.0,416000.0,23400.0,89123.0,201573.0,5,45291,SOFTWARE DEVELOPER,BENTONVILLE-AR,123,50.83
2017Q4,CERTIFIED,AZ,493,501,16440.0,58952.0,326778.0,32210.0,77742.0,194293.0,5,54151,SOFTWARE ENGINEER,PHOENIX-AZ,340,68.97
2017Q4,CERTIFIED,CA,12700,35799,13490.0,78001.0,350000.0,19490.0,101592.0,310000.0,5,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,9178,72.27
2017Q4,CERTIFIED,CO,411,416,9672.0,63961.0,478400.0,18554.0,87310.0,281050.0,5,54151,SOFTWARE DEVELOPER,DENVER-CO,240,58.39
2017Q4,CERTIFIED,CT,720,751,22870.0,62016.0,325000.0,38667.0,84438.0,218150.0,5,54151,SOFTWARE ENGINEER,HARTFORD-CT,365,50.69
2017Q4,CERTIFIED,DC,268,303,18000.0,69115.0,362103.0,28820.0,83275.0,274206.0,5,54172,SOFTWARE DEVELOPER,WASHINGTON-DC,226,84.33
2017Q4,CERTIFIED,DE,342,343,16640.0,61796.0,305000.0,31387.0,86122.0,274269.0,5,54151,PROGRAMMER ANALYST,WILMINGTON-DE,73,21.35
2017Q4,CERTIFIED,FL,2673,4846,12605.0,82186.0,60392800.0,18325.0,79529.0,259522.0,5,54151,PROGRAMMER ANALYST,TAMPA-FL,1040,38.91
2017Q4,CERTIFIED,GA,2082,2274,14997.0,54107.0,230000.0,15080.0,80342.0,273333.0,5,54151,PROGRAMMER ANALYST,ATLANTA-GA,1056,50.72
2017Q4,CERTIFIED,GU,78,97,13239.0,32275.0,145000.0,26478.0,47887.0,253323.0,6,23622,ACCOUNTANT,TAMUNING-GU,78,100.0
2017Q4,CERTIFIED,HI,34,34,13416.0,55437.0,152957.0,26832.0,71471.0,177029.0,6,61131,ASSISTANT PROFESSOR,HONOLULU-HI,30,88.24
2017Q4,CERTIFIED,IA,219,222,12657.0,61897.0,284176.0,25314.0,83134.0,191901.0,5,61131,ASSISTANT PROFESSOR,IOWA CITY-IA,158,72.15
2017Q4,CERTIFIED,ID,59,59,18213.0,48766.0,143520.0,26670.0,74558.0,158579.0,5,33441,SENIOR PROCESS INTEGRATION ENGINEER,BOISE-ID,45,76.27
2017Q4,CERTIFIED,IL,5941,8350,14279.0,53604.0,430000.0,23026.0,83767.0,349410.0,5,5416,PROGRAMMER/DEVELOPER 2,CHICAGO-IL,2012,33.87
2017Q4,CERTIFIED,IN,366,371,16750.0,59865.0,650000.0,19850.0,78573.0,259293.0,5,54151,PHYSICAL THERAPIST,INDIANAPOLIS-IN,245,66.94
2017Q4,CERTIFIED,KS,240,242,15000.0,61272.0,280000.0,26083.0,78463.0,242694.0,5,54151,SOFTWARE ENGINEER,OVERLAND PARK-KS,132,55.0
2017Q4,CERTIFIED,KY,357,461,13430.0,70521.0,200000.0,17000.0,74148.0,226470.0,5,54151,PHYSICAL THERAPIST,LOUISVILLE-KY,93,26.05
2017Q4,CERTIFIED,LA,153,154,13395.0,62950.0,263806.0,20190.0,70518.0,203736.0,5,61131,ASSISTANT PROFESSOR,NEW ORLEANS-LA,116,75.82
2017Q4,CERTIFIED,MA,3163,3359,10955.0,68347.0,468000.0,21910.0,86149.0,283546.0,5,54151,SENIOR SOFTWARE DEVELOPER,BOSTON-MA,1825,57.7
2017Q4,CERTIFIED,MD,3712,3720,17250.0,73469.0,535600.0,19344.0,69842.0,213720.0,5,54151,DEVELOPER,ROCKVILLE-MD,629,16.95
2017Q4,CERTIFIED,ME,69,69,17352.0,72879.0,250000.0,28184.0,75837.0,187200.0,5,54171,SR SOFTWARE ENGINEER,PORTLAND-ME,59,85.51
2017Q4,CERTIFIED,MI,3507,3947,15600.0,47256.0,323544.0,26400.0,77816.0,248914.0,5,54151,PROGRAMMER ANALYST,TROY-MI,1360,38.78
2017Q4,CERTIFIED,MN,644,673,18002.0,66425.0,224994.0,19940.0,85341.0,297544.0,5,54151,SOFTWARE ENGINEER,MINNEAPOLIS-MN,456,70.81
2017Q4,CERTIFIED,MO,655,685,15954.0,64866.0,343200.0,21528.0,84788.0,253261.0,5,54151,PROGRAMMER ANALYST,ST. LOUIS-MO,385,58.78
2017Q4,CERTIFIED,MS,66,68,15000.0,65579.0,285000.0,26146.0,83169.0,235990.0,6,61131,ASSISTANT PROFESSOR,JACKSON-MS,54,81.82
2017Q4,CERTIFIED,MT,17,19,9360.0,66943.0,200000.0,18450.0,76821.0,211578.0,5,61131,MEDICAL ONCOLOGIST,BOZEMAN-MT,16,94.12
2017Q4,CERTIFIED,NC,1912,1916,10110.0,64989.0,233146.0,18380.0,78822.0,269734.0,5,54151,APPLICATION DEVELOPER,DURHAM-NC,618,32.32
2017Q4,CERTIFIED,ND,54,54,18533.0,51660.0,364000.0,30763.0,67577.0,254072.0,5,62211,MEDICAL TECHNOLOGIST,FARGO-ND,42,77.78
2017Q4,CERTIFIED,NE,234,234,21008.0,79623.0,350000.0,30909.0,86222.0,172016.0,5,54151,SOFTWARE ENGINEER,OMAHA-NE,123,52.56
2017Q4,CERTIFIED,NH,132,158,24213.0,72906.0,366100.0,33842.0,92201.0,271100.0,5,54151,PROGRAMMER ANALYST,NASHUA-NH,58,43.94
2017Q4,CERTIFIED,NJ,10433,18987,16255.0,49986.0,512500.0,18616.0,79270.0,246542.0,5,54151,PROGRAMMER ANALYST,EDISON-NJ,2457,23.55
2017Q4,CERTIFIED,NM,112,112,12500.0,92434.0,499990.0,17370.0,81783.0,242923.0,5,54151,STAFF CONSULTANT,ALBUQUERQUE-NM,89,79.46
2017Q4,CERTIFIED,NV,111,112,16151.0,71413.0,225000.0,32302.0,90229.0,284731.0,5,51121,ASSISTANT PROFESSOR,LAS VEGAS-NV,85,76.58
2017Q4,CERTIFIED,NY,5386,8681,10920.0,65298.0,2000000.0,19302.0,89592.0,323856.0,5,54151,SOFTWARE ENGINEER,NEW YORK-NY,3781,70.2
2017Q4,CERTIFIED,OH,1382,1915,12000.0,55615.0,362500.0,18660.0,79554.0,299374.0,5,54151,SYSTEMS ANALYST,DUBLIN-OH,778,56.3
2017Q4,CERTIFIED,OK,145,147,15995.0,53760.0,318600.0,27061.0,71719.0,300248.0,5,61131,ASSISTANT PROFESSOR,OKLAHOMA CITY-OK,129,88.97
2017Q4,CERTIFIED,OR,210,215,12000.0,60596.0,320000.0,22480.0,82651.0,298709.0,5,54151,ASSISTANT PROFESSOR,PORTLAND-OR,170,80.95
2017Q4,CERTIFIED,PA,4121,19828,15372.0,55650.0,415500.0,22410.0,81763.0,284419.0,5,54161,SENIOR CONSULTANT,PHILADELPHIA-PA,1286,31.21
2017Q4,CERTIFIED,PR,18,18,15600.0,32657.0,53500.0,27518.0,59158.0,83075.0,5,54161,PROGRAMMER ANALYST,SAN JUAN-PR,11,61.11
2017Q4,CERTIFIED,RI,152,152,10057.0,84997.0,263411.0,20113.0,91005.0,187200.0,5,42421,PHARMACY MANAGER,WOONSOCKET-RI,83,54.61
2017Q4,CERTIFIED,SC,183,189,16176.0,55821.0,425000.0,17326.0,72366.0,282173.0,5,54151,SOFTWARE DEVELOPER,COLUMBIA-SC,119,65.03
2017Q4,CERTIFIED,SD,35,35,18251.0,57078.0,225000.0,36502.0,81131.0,216798.0,5,61131,PROJECT MANAGER,SIOUX FALLS-SD,25,71.43
2017Q4,CERTIFIED,TN,598,732,12000.0,75630.0,535600.0,17638.0,80180.0,224370.0,5,3336,SYSTEMS ANALYST,NASHVILLE-TN,304,50.84
2017Q4,CERTIFIED,TX,10422,20149,12000.0,48569.0,375000.0,18117.0,80676.0,269485.0,5,54151,PROGRAMMER ANALYST,PLANO-TX,4115,39.48
2017Q4,CERTIFIED,UT,272,274,14205.0,51809.0,291782.0,28410.0,78707.0,271565.0,5,54151,AIRLINE PILOT,SALT LAKE CITY-UT,211,77.57
2017Q4,CERTIFIED,VA,2630,4861,14726.0,59147.0,403385.0,29453.0,82593.0,280862.0,5,54151,SOFTWARE DEVELOPER,HERNDON-VA,1003,38.14
2017Q4,CERTIFIED,VI,3,3,24000.0,36571.0,55713.0,46363.0,68238.0,110282.0,5,44831,MARKETING MANAGER,ST. THOMAS-VI,2,66.67
2017Q4,CERTIFIED,VT,71,71,17846.0,59645.0,599760.0,29598.0,86381.0,239366.0,5,54151,SOFTWARE ENGINEER,SOUTH BURLINGTON-VT,17,23.94
2017Q4,CERTIFIED,WA,4172,6920,13000.0,69145.0,531834.0,24600.0,96978.0,295422.0,5,54151,PROGRAMMER ANALYST,SEATTLE-WA,3020,72.39
2017Q4,CERTIFIED,WI,499,605,15750.0,75693.0,306580.0,31500.0,81711.0,209622.0,5,54151,SENIOR SOFTWARE ENGINEER,MADISON-WI,257,51.5
2017Q4,CERTIFIED,WV,50,50,19500.0,76947.0,375000.0,19730.0,99179.0,286000.0,5,61131,ASSISTANT PROFESSOR,HUNTINGTON-WV,41,82.0
2017Q4,CERTIFIED,WY,9,9,21000.0,34530.0,70000.0,34882.0,48143.0,84219.0,5,61131,POST DOCTORAL RESEARCHER,LARAMIE-WY,9,100.0
2017Q4,CERTIFIED-WITHDRAWN,AK,4,4,23910.0,26338.0,29983.0,38210.0,40674.0,43451.0,5,61131,POST DOCTORAL FELLOW,FAIRBANKS-AK,4,100.0
2017Q4,CERTIFIED-WITHDRAWN,AL,16,16,22490.0,43886.0,79001.0,40726.0,59612.0,90854.0,5,3363,GENERAL MANAGER,OPELIKA-AL,11,68.75
2017Q4,CERTIFIED-WITHDRAWN,AR,41,41,17753.0,61118.0,92500.0,35506.0,103181.0,147222.0,5,45291,SENIOR SOFTWARE ENGINEER,BENTONVILLE-AR,11,26.83
2017Q4,CERTIFIED-WITHDRAWN,AZ,121,127,18305.0,59919.0,200100.0,29017.0,72812.0,158453.0,5,61131,NEPHROLOGIST,PHOENIX-AZ,86,71.07
2017Q4,CERTIFIED-WITHDRAWN,CA,3227,3523,17500.0,71137.0,290665.0,17181.0,94153.0,238020.0,5,54151,SOFTWARE ENGINEER,MOUNTAIN VIEW-CA,2685,83.2
2017Q4,CERTIFIED-WITHDRAWN,CO,156,164,19925.0,52160.0,162190.0,27700.0,72730.0,176488.0,5,54151,ASSISTANT PROFESSOR,DENVER-CO,70,44.87
2017Q4,CERTIFIED-WITHDRAWN,CT,166,327,21000.0,52219.0,194494.0,36046.0,70088.0,188989.0,5,54151,PROGRAMMER ANALYST,SOUTHINGTON-CT,62,37.35
2017Q4,CERTIFIED-WITHDRAWN,DC,41,50,14498.0,51106.0,250000.0,28995.0,74765.0,223850.0,5,81391,GENERAL MANAGER,WASHINGTON-DC,34,82.93
2017Q4,CERTIFIED-WITHDRAWN,DE,28,28,21351.0,54786.0,141570.0,37777.0,74210.0,133141.0,5,52392,PROGRAMMER ANALYST,NEWARK-DE,11,39.29
2017Q4,CERTIFIED-WITHDRAWN,FL,199,213,13000.0,55960.0,300317.0,23400.0,70984.0,217859.0,5,54151,ASSISTANT PROFESSOR,TAMPA-FL,118,59.3
2017Q4,CERTIFIED-WITHDRAWN,GA,310,367,15715.0,46259.0,153852.0,21174.0,65783.0,199930.0,5,54151,PROGRAMMER ANALYST,ATLANTA-GA,213,68.71
2017Q4,CERTIFIED-WITHDRAWN,GU,1,1,125000.0,125000.0,125000.0,221146.0,221146.0,221146.0,2,62211,STAFF PATHOLOGIST,DEDEDO-GU,1,100.0
2017Q4,CERTIFIED-WITHDRAWN,HI,12,12,21122.0,32551.0,54510.0,37149.0,52896.0,75924.0,5,5417,ASSISTANT PROFESSOR,HONOLULU-HI,12,100.0
2017Q4,CERTIFIED-WITHDRAWN,IA,51,52,21420.0,57819.0,131822.0,37794.0,92060.0,260146.0,5,61131,CLINICAL ASSISTANT PROFESSOR,IOWA CITY-IA,44,86.27
2017Q4,CERTIFIED-WITHDRAWN,ID,8,8,22953.0,46932.0,77500.0,45906.0,70884.0,125320.0,5,61131,POSTDOCTORAL RESEARCH ASSOCIATE - GEOSCIENCES,BOISE-ID,5,62.5
2017Q4,CERTIFIED-WITHDRAWN,IL,673,748,16670.0,55112.0,370000.0,28246.0,69519.0,231899.0,5,54151,SOFTWARE DEVELOPER,CHICAGO-IL,374,55.57
2017Q4,CERTIFIED-WITHDRAWN,IN,94,94,19448.0,50219.0,132500.0,33093.0,64624.0,187200.0,5,61131,ASSISTANT PROFESSOR,BLOOMINGTON-IN,88,93.62
2017Q4,CERTIFIED-WITHDRAWN,KS,29,29,19760.0,40058.0,112422.0,31050.0,60726.0,168168.0,5,61131,POSTDOCTORAL RESEARCHER,LAWRENCE-KS,24,82.76
2017Q4,CERTIFIED-WITHDRAWN,KY,118,118,15860.0,42686.0,105000.0,27685.0,68627.0,104936.0,5,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,19,16.1
2017Q4,CERTIFIED-WITHDRAWN,LA,28,28,13395.0,42907.0,130500.0,26146.0,54025.0,121306.0,5,61131,POSTDOCTORAL RESEARCHER,BATON ROUGE-LA,25,89.29
2017Q4,CERTIFIED-WITHDRAWN,MA,594,595,13707.0,64851.0,3910400.0,22530.0,69770.0,180211.0,5,54151,RESEARCH FELLOW,BOSTON-MA,425,71.55
2017Q4,CERTIFIED-WITHDRAWN,MD,220,222,17801.0,43181.0,150000.0,17181.0,62483.0,152651.0,5,54151,RESEARCH FELLOW,BALTIMORE-MD,151,68.64
2017Q4,CERTIFIED-WITHDRAWN,ME,4,4,35000.0,60500.0,88000.0,52374.0,68489.0,91104.0,6,54133,ESTIMATOR,WEYMOUTH-ME,3,75.0
2017Q4,CERTIFIED-WITHDRAWN,MI,671,676,17629.0,45833.0,160000.0,17534.0,70952.0,228800.0,5,54151,PROGRAMMER ANALYST,TROY-MI,368,54.84
2017Q4,CERTIFIED-WITHDRAWN,MN,99,100,21486.0,61340.0,338000.0,39631.0,77006.0,279490.0,5,54151,SOFTWARE DEVELOPER,MINNEAPOLIS-MN,56,56.57
2017Q4,CERTIFIED-WITHDRAWN,MO,249,255,16210.0,42953.0,320000.0,27270.0,68241.0,223226.0,5,54151,SOFTWARE ENGINEER,NORTH KANSAS CITY-MO,212,85.14
2017Q4,CERTIFIED-WITHDRAWN,MS,8,8,20000.0,87250.0,192000.0,34133.0,102677.0,187200.0,5,61131,ASSISTANT PROFESSOR,UNIVERSITY-MS,8,100.0
2017Q4,CERTIFIED-WITHDRAWN,MT,1,1,25000.0,25000.0,25000.0,50000.0,50000.0,50000.0,7,61131,VISITING ASSISTANT PROFESSOR STATISTICS,BUTTE-MT,1,100.0
2017Q4,CERTIFIED-WITHDRAWN,NC,397,397,17295.0,61228.0,220000.0,30888.0,73748.0,153697.0,5,54151,SOFTWARE ENGINEER,DURHAM-NC,184,46.35
2017Q4,CERTIFIED-WITHDRAWN,ND,4,4,23670.0,73794.0,131040.0,40706.0,73455.0,164861.0,4,62211,MEDICAL TECHNOLOGIST,FARGO-ND,3,75.0
2017Q4,CERTIFIED-WITHDRAWN,NE,28,28,20665.0,86366.0,370000.0,38730.0,88809.0,216549.0,5,54151,SOFTWARE ENGINEER,OMAHA-NE,17,60.71
2017Q4,CERTIFIED-WITHDRAWN,NH,19,19,28600.0,56796.0,185250.0,43410.0,69448.0,131997.0,4,61131,SENIOR ENTERPRISE REPORT DEVELOPER,NASHUA-NH,15,78.95
2017Q4,CERTIFIED-WITHDRAWN,NJ,996,1068,19500.0,40997.0,460512.0,30514.0,68016.0,185224.0,5,54151,COMPUTER SPECIALIST,PRINCETON-NJ,526,52.81
2017Q4,CERTIFIED-WITHDRAWN,NM,2,2,25120.0,33450.0,41780.0,38560.0,44400.0,50240.0,5,61131,ASSISTANT PROFESSOR - MATHEMATICS,SANTA FE-NM,2,100.0
2017Q4,CERTIFIED-WITHDRAWN,NV,26,26,28679.0,79357.0,225000.0,52915.0,91511.0,183976.0,5,54151,APPLICATIONS SOFTWARE DEVELOPER,LAS VEGAS-NV,16,61.54
2017Q4,CERTIFIED-WITHDRAWN,NY,1077,1224,16000.0,60762.0,375000.0,27851.0,80102.0,231899.0,5,52311,ASSOCIATE,NEW YORK-NY,818,75.95
2017Q4,CERTIFIED-WITHDRAWN,OH,268,269,15810.0,39340.0,147493.0,25220.0,62944.0,127442.0,5,54151,PROGRAMMER ANALYST,DUBLIN-OH,183,68.28
2017Q4,CERTIFIED-WITHDRAWN,OK,18,18,15000.0,37621.0,70000.0,22235.0,54425.0,106270.0,5,61131,PROJECT COORDINATOR I,TULSA-OK,16,88.89
2017Q4,CERTIFIED-WITHDRAWN,OR,80,80,18720.0,53962.0,107500.0,37440.0,85253.0,187199.0,5,31621,ASSISTANT PROFESSOR,BEAVERTON-OR,76,95.0
2017Q4,CERTIFIED-WITHDRAWN,PA,277,277,13250.0,60416.0,500000.0,19430.0,66375.0,251846.0,5,61131,PROGRAMMER ANALYST,PHILADELPHIA-PA,198,71.48
2017Q4,CERTIFIED-WITHDRAWN,PR,1,1,30000.0,30000.0,30000.0,60000.0,60000.0,60000.0,6,23712,LNG / LPG TANK DIVISION MANAGER,PONCE-PR,1,100.0
