quarter,result,fips,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,empcity,samest,ssst
2017Q4,CERTIFIED,36019,4,4,27000.0,45570.0,67642.0,39229.0,63076.0,89500.0,5,61131,ASSISTANT PROFESSOR,PLATTSBURGH-NY,3,75.0
2017Q4,CERTIFIED,36023,7,7,40000.0,80892.0,125000.0,78550.0,122594.0,168397.0,5,62111,CHEMIST,CORTLAND-NY,4,57.14
2017Q4,CERTIFIED,36025,1,1,26520.0,26520.0,26520.0,50544.0,50544.0,50544.0,6,62211,MEDICAL TECHNOLOGIST,DELHI-NY,1,100.0
2017Q4,CERTIFIED,36027,32,32,22641.0,41346.0,67600.0,45282.0,77322.0,114650.0,5,54151,QA TESTER,POUGHKEEPSIE-NY,8,25.0
2017Q4,CERTIFIED,36029,98,102,19479.0,61005.0,190000.0,37090.0,76747.0,199995.0,6,52211,ASSISTANT PROFESSOR,BUFFALO-NY,76,77.55
2017Q4,CERTIFIED,36031,1,1,61797.0,61797.0,61797.0,61048.0,61048.0,61048.0,6,62211,MEDICAL TECHNOLOGIST,ELIZABETHTOWN-NY,1,100.0
2017Q4,CERTIFIED,36033,2,2,30900.0,30900.0,30900.0,57512.0,57512.0,57512.0,6,54121,AUDIT SUPERVISOR,MALONE-NY,2,100.0
2017Q4,CERTIFIED,36037,1,1,32935.0,32935.0,32935.0,53414.0,53414.0,53414.0,6,42443,R&D PRODUCT DEVELOPMENT FOOD SCIENTIST,BATAVIA-NY,1,100.0
2017Q4,CERTIFIED,36043,1,1,32343.0,32343.0,32343.0,56163.0,56163.0,56163.0,6,61131,ASSOCIATE PROFESSOR OF MATHEMATICS,UTICA-NY,1,100.0
2017Q4,CERTIFIED,36047,182,622,10920.0,49374.0,253000.0,19302.0,79649.0,323856.0,5,56131,PHYSICAL THERAPIST,BROOKLYN-NY,158,86.81
2017Q4,CERTIFIED,36053,4,4,28300.0,74482.0,205307.0,39229.0,77840.0,179462.0,5,61131,VISITING ASST PROF OF RELIGION/MIDDLE EAST & ISLAMIC STUDIES,HAMILTON-NY,3,75.0
2017Q4,CERTIFIED,36055,139,153,18970.0,44164.0,163434.0,31940.0,73620.0,146869.0,5,54151,COMPUTER SYSTEMS ANALYST,ROCHESTER-NY,61,43.88
2017Q4,CERTIFIED,36059,230,238,17659.0,53138.0,200000.0,33467.0,84888.0,220902.0,5,54151,PROGRAMMER ANALYST,BETHPAGE-NY,145,63.04
2017Q4,CERTIFIED,36061,3809,6589,12678.0,69500.0,2000000.0,22672.0,93619.0,298792.0,5,52311,ASSOCIATE,NEW YORK-NY,2692,70.67
2017Q4,CERTIFIED,36063,6,6,27810.0,77218.0,110000.0,54496.0,108763.0,137634.0,6,62211,PRIMARY CARE / INTERNAL MEDICINE PHYSICIAN,NIAGARA FALLS-NY,6,100.0
2017Q4,CERTIFIED,36065,1,1,60000.0,60000.0,60000.0,81515.0,81515.0,81515.0,4,5241,TECHNICAL DELIVERY LEAD,NEW HARTFORD-NY,1,100.0
2017Q4,CERTIFIED,36067,31,31,21700.0,57620.0,130000.0,33530.0,83273.0,184974.0,5,61131,CLINICAL ASSISTANT PROFESSOR,SYRACUSE-NY,23,74.19
2017Q4,CERTIFIED,36069,11,11,31592.0,50067.0,88753.0,51830.0,68322.0,87506.0,6,54151,INFORMATION TECHNOLOGY CONSULTANT,GENEVA-NY,3,27.27
2017Q4,CERTIFIED,36071,7,7,18793.0,61248.0,127338.0,37586.0,77822.0,111363.0,6,61131,ASSISTANT PROFESSOR,NEWBURGH-NY,6,85.71
2017Q4,CERTIFIED,36075,1,1,35000.0,35000.0,35000.0,39229.0,39229.0,39229.0,6,61131,VISITING ASSISTANT PROFESSOR OF HUMAN COMPUTER INTERACTION,OSWEGO-NY,1,100.0
2017Q4,CERTIFIED,36077,9,9,25636.0,103126.0,162500.0,39229.0,143335.0,235331.0,6,62211,"PHYSICIAN, INTERNAL MEDICINE",COOPERSTOWN-NY,9,100.0
2017Q4,CERTIFIED,36079,25,25,25397.0,37226.0,49556.0,49920.0,72146.0,99112.0,5,54151,SYSTEMS ADMINISTRATOR,FISHKILL-NY,2,8.0
2017Q4,CERTIFIED,36081,168,208,14560.0,48962.0,175000.0,26770.0,72295.0,154918.0,5,54151,ASSOCIATE SPEECH LANGUAGE PATHOLOGIST,FLUSHING-NY,148,88.1
2017Q4,CERTIFIED,36083,20,20,23738.0,38874.0,114400.0,41309.0,62616.0,208957.0,5,61131,POSTDOCTORAL RESEARCH ASSOCIATE,TROY-NY,20,100.0
2017Q4,CERTIFIED,36085,9,9,43350.0,65353.0,85538.0,86653.0,113176.0,157498.0,5,54151,HOSPITALIST,STATEN ISLAND-NY,4,44.44
2017Q4,CERTIFIED,36087,9,9,20576.0,49613.0,98800.0,37024.0,85745.0,190278.0,5,54151,SOFTWARE ENGINEER,PEARL RIVER-NY,8,88.89
2017Q4,CERTIFIED,36089,2,2,120000.0,131250.0,142500.0,150509.0,196362.0,242216.0,6,62211,PHYSICIAN - INTERNAL MEDICINE/NEPHROLOGY,CANTON-NY,2,100.0
2017Q4,CERTIFIED,36091,2,2,28600.0,35550.0,42500.0,56992.0,70696.0,84400.0,5,3399,IT BUSINESS PARTNER,WATERFORD-NY,1,50.0
2017Q4,CERTIFIED,36093,10,10,33509.0,47252.0,65000.0,53210.0,80074.0,104104.0,5,54151,QUANTITATIVE FINANCE SPECIALIST,SCHENECTADY-NY,10,100.0
2017Q4,CERTIFIED,36101,30,30,41000.0,53418.0,89500.0,30368.0,93366.0,168210.0,6,54151,PROGRAMMER ANALYST,CORNING-NY,14,46.67
2017Q4,CERTIFIED,36103,145,145,22500.0,49691.0,149250.0,34276.0,72742.0,132600.0,5,54151,SOFTWARE DEVELOPER,HAUPPAUGE-NY,92,63.45
2017Q4,CERTIFIED,36105,3,3,33592.0,49135.0,63814.0,50000.0,60333.0,67184.0,6,31199,SYSTEM ADMINISTRATOR,MIDDLETOWN-NY,3,100.0
2017Q4,CERTIFIED,36109,27,27,23742.0,41177.0,141925.0,41309.0,62476.0,99250.0,5,6113,POSTDOCTORAL ASSOCIATE,ITHACA-NY,25,92.59
2017Q4,CERTIFIED,36113,1,1,96500.0,96500.0,96500.0,164195.0,164195.0,164195.0,4,62211,PRIMARY CARE PHYSICIAN,QUEENSBURY-NY,1,100.0
2017Q4,CERTIFIED,36117,1,1,52000.0,52000.0,52000.0,93371.0,93371.0,93371.0,6,33399,OPERATIONAL EXCELLENCE MANAGER,SENECA FALLS-NY,1,100.0
2017Q4,CERTIFIED,36119,209,209,18793.0,81185.0,350000.0,35360.0,88894.0,246542.0,5,54151,SOFTWARE DEVELOPER,PURCHASE-NY,110,52.63
2017Q4,CERTIFIED,37001,2,2,23065.0,26782.0,30500.0,41930.0,45885.0,49840.0,6,61131,ASSISTANT PROFESSOR OF SPORT MANAGEMENT,ELON-NC,2,100.0
2017Q4,CERTIFIED,37007,1,1,56500.0,56500.0,56500.0,103418.0,103418.0,103418.0,7,31311,SENIOR ELECTRICAL AND ELECTRONICS MANAGER,ANSONVILLE-NC,1,100.0
2017Q4,CERTIFIED,37017,1,1,32500.0,32500.0,32500.0,57138.0,57138.0,57138.0,6,33451,MANUFACTURING ENGINEER,ELIZABETHTOWN-NC,1,100.0
2017Q4,CERTIFIED,37021,4,4,10110.0,41707.0,89718.0,18640.0,51668.0,80683.0,6,6113,ASSISTANT MEN'S SOCCER COACH,ASHEVILLE-NC,3,75.0
2017Q4,CERTIFIED,37023,1,1,37500.0,37500.0,37500.0,66900.0,66900.0,66900.0,6,54133,TECHNICAL DIRECTOR - EXTRUSION,RUTHERFORD COLLEGE-NC,1,100.0
2017Q4,CERTIFIED,37025,42,42,31500.0,53404.0,125000.0,48048.0,89584.0,161866.0,5,54151,SOFTWARE ENGINEER,CHARLOTTE-NC,20,47.62
2017Q4,CERTIFIED,37035,3,3,45596.0,69607.0,93500.0,71947.0,82803.0,99133.0,6,33422,"ENGINEER III, ELECTRICAL",HICKORY-NC,2,66.67
2017Q4,CERTIFIED,37037,1,1,50000.0,50000.0,50000.0,92560.0,92560.0,92560.0,7,54151,SOFTWARE DEVELOPER,APEX-NC,1,100.0
2017Q4,CERTIFIED,37051,4,4,17500.0,28375.0,58000.0,34300.0,40435.0,57221.0,6,61111,ELEMENTARY TEACHER,FAYETTEVILLE-NC,4,100.0
2017Q4,CERTIFIED,37057,8,8,42230.0,64471.0,135650.0,78770.0,90250.0,126100.0,5,54161,SOFTWARE DEVELOPER II BI,HIGH POINT-NC,7,87.5
2017Q4,CERTIFIED,37059,1,1,53567.0,53567.0,53567.0,91200.0,91200.0,91200.0,6,54151,BUSINESS SYSTEM ANALYST III,STATESVILLE-NC,1,100.0
2017Q4,CERTIFIED,37061,4,4,39414.0,42094.0,46114.0,33758.0,37726.0,42262.0,6,11299,NURSERY/FINISHING FARM MANAGER,WARSAW-NC,4,100.0
2017Q4,CERTIFIED,37063,1150,1151,20790.0,66565.0,227055.0,27227.0,75466.0,261664.0,5,54151,APPLICATION DEVELOPER,DURHAM-NC,160,13.91
2017Q4,CERTIFIED,37067,21,21,18500.0,39409.0,115124.0,26650.0,56429.0,119870.0,5,61131,RESEARCH FELLOW,WINSTON-SALEM-NC,21,100.0
2017Q4,CERTIFIED,37069,2,2,34000.0,48528.0,63055.0,59093.0,59394.0,59696.0,5,5415,QA ANALYST / MANAGER,WAKE FOREST-NC,2,100.0
2017Q4,CERTIFIED,37071,18,18,31138.0,44417.0,130000.0,59197.0,72837.0,99091.0,6,33312,PRINCIPAL ENGINEER,LINCOLNTON-NC,18,100.0
2017Q4,CERTIFIED,37079,1,1,68145.0,68145.0,68145.0,66290.0,66290.0,66290.0,6,31222,MECHANICAL ENGINEER,STANTONSBURG-NC,1,100.0
2017Q4,CERTIFIED,37081,46,46,19000.0,68931.0,212000.0,32633.0,82866.0,171059.0,5,54161,SENIOR QA ANALYST,GREENSBORO-NC,37,80.43
2017Q4,CERTIFIED,37083,1,1,23955.0,23955.0,23955.0,45637.0,45637.0,45637.0,5,61111,EXCEPTIONAL CHILDREN'S TEACHER,HALIFAX-NC,1,100.0
2017Q4,CERTIFIED,37087,3,3,27500.0,40917.0,60250.0,52840.0,80145.0,117686.0,6,54151,SOFTWARE DEVELOPE,CULLOWHEE-NC,1,33.33
2017Q4,CERTIFIED,37089,1,1,102500.0,102500.0,102500.0,71448.0,71448.0,71448.0,6,33329,FINANCIAL CONTROLLER,ARDEN-NC,1,100.0
2017Q4,CERTIFIED,37097,30,30,18616.0,53464.0,177500.0,37232.0,84294.0,111363.0,6,44411,SOFTWARE ENGINEER,MOORESVILLE-NC,25,83.33
2017Q4,CERTIFIED,37109,1,1,64397.0,64397.0,64397.0,53394.0,53394.0,53394.0,7,32513,ENGINEERING PRODUCTION SUPERVISOR,DALLAS-NC,1,100.0
2017Q4,CERTIFIED,37119,190,193,23951.0,61502.0,217970.0,41163.0,90642.0,220834.0,5,54151,PROGRAMMER ANALYST,CHARLOTTE-NC,106,55.79
2017Q4,CERTIFIED,37123,1,1,56534.0,56534.0,56534.0,113069.0,113069.0,113069.0,6,44611,PHARMACIST,ELLERBE-NC,1,100.0
2017Q4,CERTIFIED,37125,1,1,92500.0,92500.0,92500.0,110198.0,110198.0,110198.0,4,54151,SOLUTION ARCHITECT,SANFORD-NC,1,100.0
2017Q4,CERTIFIED,37127,3,3,23972.0,44515.0,85601.0,47944.0,59363.0,82202.0,6,4238,RISK ANALYST,BATTLEBORO-NC,3,100.0
2017Q4,CERTIFIED,37129,37,37,21548.0,86760.0,132000.0,19690.0,80900.0,121930.0,6,32541,PROGRAMMER ANALYST II,WILMINGTON-NC,7,18.92
2017Q4,CERTIFIED,37135,40,40,13000.0,55411.0,144063.0,23379.0,81830.0,202980.0,6,61131,POSTDOCTORAL RESEARCH ASSOCIATE,CHAPEL HILL-NC,38,95.0
2017Q4,CERTIFIED,37147,19,19,23750.0,143679.0,233146.0,43347.0,122182.0,198765.0,5,62111,HOSPITALIST,GREENVILLE-NC,19,100.0
2017Q4,CERTIFIED,37151,1,1,63500.0,63500.0,63500.0,119600.0,119600.0,119600.0,4,44611,PHARMACIST (RPH) MANAGER  (SUPERVISORY),LEXINGTON-NC,1,100.0
2017Q4,CERTIFIED,37153,1,1,33422.0,33422.0,33422.0,41690.0,41690.0,41690.0,6,61131,INSTRUCTOR - ELECTRIC UTILITY SUBSTATION AND RELAY TECHNOLOG,HAMLET-NC,1,100.0
2017Q4,CERTIFIED,37155,1,1,176400.0,176400.0,176400.0,59738.0,59738.0,59738.0,6,62211,CRITICAL CARE PHYSICIAN/INTENSIVIST,LUMBERTON-NC,1,100.0
2017Q4,CERTIFIED,37159,4,4,35000.0,102000.0,139000.0,57143.0,160156.0,269734.0,5,62111,ASSISTANT PROFESSOR OF FINANCE,KANNAPOLIS-NC,4,100.0
2017Q4,CERTIFIED,37163,2,2,19965.0,37121.0,54277.0,38719.0,42355.0,45991.0,5,11221,SOW FARM MANAGER,ROSE HILL-NC,2,100.0
2017Q4,CERTIFIED,37165,1,1,32452.0,32452.0,32452.0,29203.0,29203.0,29203.0,4,11299,MANAGER TRAINEE,LAURINBURG-NC,1,100.0
2017Q4,CERTIFIED,37167,1,1,20000.0,20000.0,20000.0,34903.0,34903.0,34903.0,6,61131,ATHLETIC TRAINER,MISENHEIMER-NC,1,100.0
2017Q4,CERTIFIED,37171,1,1,32500.0,32500.0,32500.0,54912.0,54912.0,54912.0,7,3323,INDUSTRIAL ENGINEER,MOUNT AIRY-NC,1,100.0
2017Q4,CERTIFIED,37179,6,6,37354.0,52372.0,58666.0,68474.0,100156.0,117333.0,6,33151,"PROCESS LEADER, IT",MONROE-NC,5,83.33
2017Q4,CERTIFIED,37181,4,4,21250.0,23635.0,26140.0,33860.0,38564.0,41260.0,5,61111,ELEMENTARY SCHOOL TEACHER,HENDERSON-NC,4,100.0
2017Q4,CERTIFIED,37183,238,238,15000.0,63560.0,193500.0,18380.0,82714.0,170955.0,5,54151,SYSTEMS ANALYST,CARY-NC,102,42.86
2017Q4,CERTIFIED,37189,3,3,23500.0,29417.0,33000.0,38440.0,43640.0,49020.0,6,61131,ASSISTANT PROFESSOR OF CHEMISTRY,BOONE-NC,3,100.0
2017Q4,CERTIFIED,37191,3,3,20000.0,34667.0,47500.0,39677.0,68443.0,92768.0,6,61111,SOFTWARE ENGINEER-NETWORK APPLICATION III,CARY-NC,1,33.33
2017Q4,CERTIFIED,37193,1,1,47497.0,47497.0,47497.0,93517.0,93517.0,93517.0,6,49311,SENIOR SOFTWARE DEVELOPER,NORTH WILKESBORO-NC,1,100.0
2017Q4,CERTIFIED,37195,9,9,20500.0,48190.0,65280.0,37780.0,74501.0,114358.0,5,52211,IT DATABASE ADMINISTRATOR III,WILSON-NC,7,77.78
2017Q4,CERTIFIED,38015,4,4,22755.0,54272.0,139170.0,40914.0,56472.0,88358.0,4,62211,MEDICAL LABORATORY SCIENTIST,BISMARCK-ND,4,100.0
2017Q4,CERTIFIED,38017,31,31,18533.0,59219.0,364000.0,36390.0,72332.0,156894.0,5,61131,BUSINESS ANALYST,FARGO-ND,19,61.29
2017Q4,CERTIFIED,38035,6,6,19760.0,58086.0,160000.0,30763.0,84886.0,254072.0,6,61131,RESEARCH ENGINEER,GRAND FORKS-ND,6,100.0
2017Q4,CERTIFIED,38039,1,1,26395.0,26395.0,26395.0,46904.0,46904.0,46904.0,6,62211,MEDICAL TECHNOLOGIST,COOPERSTOWN-ND,1,100.0
2017Q4,CERTIFIED,38065,2,2,23670.0,23795.0,23920.0,47341.0,47341.0,47341.0,6,62211,MEDICAL TECHNOLOGIST,BEULAH-ND,2,100.0
2017Q4,CERTIFIED,38079,1,1,26541.0,26541.0,26541.0,53082.0,53082.0,53082.0,6,6221,MEDICAL LABORATORY SCIENTIST,ROLLA-ND,1,100.0
2017Q4,CERTIFIED,38085,1,1,46948.0,46948.0,46948.0,45760.0,45760.0,45760.0,6,92115,LANGUAGE SPECIALIST,FT YATES-ND,1,100.0
2017Q4,CERTIFIED,38095,2,2,24617.0,24617.0,24617.0,46904.0,46904.0,46904.0,6,6221,MEDICAL TECHNOLOGIST,CANDO-ND,2,100.0
2017Q4,CERTIFIED,38101,3,3,23202.0,31929.0,41726.0,40914.0,57059.0,68543.0,6,61131,VISITING PROFESSOR OF ECONOMICS,MINOT-ND,3,100.0
2017Q4,CERTIFIED,38105,3,3,26697.0,31925.0,40000.0,44200.0,55411.0,77834.0,5,62211,MEDICAL TECHNOLOGIST,WILLISTON-ND,3,100.0
2017Q4,CERTIFIED,39003,2,2,34653.0,40726.0,46800.0,69306.0,81037.0,92768.0,6,62134,ACCOUNTING OFFICER,LIMA-OH,1,50.0
2017Q4,CERTIFIED,39005,5,5,46709.0,74646.0,91520.0,52312.0,84203.0,168376.0,6,33635,PSYCHIATRIST,WOOSTER-OH,5,100.0
2017Q4,CERTIFIED,39009,8,8,20016.0,30853.0,37500.0,36941.0,52551.0,69618.0,5,61131,PSYCHOLOGIST,ATHENS-OH,8,100.0
2017Q4,CERTIFIED,39017,8,8,31250.0,77643.0,131022.0,55203.0,89807.0,128024.0,6,54151,INTERNATIONAL PRODUCT MANAGER,CINCINNATI-OH,8,100.0
2017Q4,CERTIFIED,39023,1,1,67631.0,67631.0,67631.0,57262.0,57262.0,57262.0,6,3363,ENGINEER,LONDON-OH,1,100.0
2017Q4,CERTIFIED,39025,1,1,45954.0,45954.0,45954.0,87589.0,87589.0,87589.0,6,5241,APPLICATION ARCHITECT,AMELIA-OH,1,100.0
2017Q4,CERTIFIED,39027,2,4,40000.0,41250.0,42500.0,52603.0,58344.0,64085.0,5,48412,TIBCO DEVELOPER,WILMINGTON-OH,2,100.0
2017Q4,CERTIFIED,39029,1,1,85000.0,85000.0,85000.0,158725.0,158725.0,158725.0,6,6211,STAFF PHYSICIAN,LISBON-OH,1,100.0
2017Q4,CERTIFIED,39035,151,163,16006.0,69222.0,307500.0,31970.0,86898.0,299374.0,5,61131,PHYSICIAN,CLEVELAND-OH,133,88.08
2017Q4,CERTIFIED,39037,5,5,53890.0,108778.0,122500.0,59613.0,140051.0,160160.0,6,62111,HOSPITALIST,DAYTON-OH,5,100.0
2017Q4,CERTIFIED,39041,48,48,30000.0,43109.0,67521.0,56347.0,81774.0,108618.0,5,54151,SOFTWARE ENGINEER,LEWIS CENTER-OH,29,60.42
2017Q4,CERTIFIED,39043,3,3,62500.0,62500.0,62500.0,123094.0,123094.0,123094.0,6,6212,DENTIST,SANDUSKY-OH,3,100.0
2017Q4,CERTIFIED,39049,339,343,18504.0,61483.0,362500.0,26562.0,80035.0,297627.0,5,54151,COMPUTER SOFTWARE DEVELOPER,COLUMBUS-OH,228,67.26
2017Q4,CERTIFIED,39057,4,4,30000.0,48625.0,82000.0,57616.0,70652.0,77376.0,5,54151,PROGRAMMER ANALYST,DAYTON-OH,1,25.0
2017Q4,CERTIFIED,39061,163,667,21081.0,54480.0,194889.0,29307.0,75998.0,186618.0,5,54151,PHYSICAL THERAPIST,CINCINNATI-OH,76,46.63
2017Q4,CERTIFIED,39063,3,3,30723.0,45356.0,59345.0,52042.0,73676.0,90168.0,6,61131,ASSISTANT PROFESSOR OF PHARMACY PRACTICE,FINDLAY-OH,2,66.67
2017Q4,CERTIFIED,39083,2,2,45275.0,55888.0,66500.0,27730.0,41952.0,56173.0,6,61131,SENIOR ASSISTANT SWIMMING COACH,GAMBIER-OH,2,100.0
2017Q4,CERTIFIED,39085,33,33,26500.0,40073.0,115000.0,50066.0,71512.0,99195.0,5,54151,PROGRAMMER ANALYST /JAVA DEVELOPER,PAINESVILLE-OH,10,30.3
2017Q4,CERTIFIED,39089,7,7,37190.0,44073.0,49420.0,43840.0,79619.0,98613.0,6,44814,SENIOR ENGINEER I,NEW ALBANY-OH,6,85.71
2017Q4,CERTIFIED,39091,4,4,70000.0,73913.0,78515.0,56805.0,64277.0,72030.0,6,54133,TECHNICAL SPECIALIST,EAST LIBERTY-OH,3,75.0
2017Q4,CERTIFIED,39093,11,11,13000.0,52178.0,136000.0,26000.0,62361.0,131000.0,6,61111,COMPUTER SCIENCE TEACHER,ELYRIA-OH,10,90.91
2017Q4,CERTIFIED,39095,24,26,24159.0,63802.0,294285.0,48318.0,83484.0,205130.0,5,61131,PHYSICAL THERAPIST,TOLEDO-OH,13,54.17
2017Q4,CERTIFIED,39099,2,2,22835.0,24810.0,26785.0,45670.0,48454.0,51238.0,6,61131,ASSISTANT PROFESSOR,YOUNGSTOWN-OH,2,100.0
2017Q4,CERTIFIED,39103,3,3,29500.0,38904.0,45821.0,48402.0,66796.0,83658.0,5,54151,APPLICATION DEVELOPER III,WESTFIELD CENTER-OH,2,66.67
2017Q4,CERTIFIED,39107,4,4,31412.0,98824.0,125598.0,53602.0,92742.0,105997.0,5,33392,BUSINESS INTELLIGENCE SPECIALIST,NEW BREMEN-OH,4,100.0
2017Q4,CERTIFIED,39109,2,4,33748.0,33748.0,33748.0,33134.0,33134.0,33134.0,5,71329,SLOT TECHNICIAN SPECIALIST,ENGLEWOOD-OH,2,100.0
2017Q4,CERTIFIED,39113,77,77,16000.0,41491.0,102184.0,18660.0,71287.0,96720.0,5,54151,SYSTEMS ANALYST,DAYTON-OH,23,29.87
2017Q4,CERTIFIED,39117,1,1,93600.0,93600.0,93600.0,81245.0,81245.0,81245.0,6,62311,PHYSICAL THERAPIST,MOUNT VERNON-OH,1,100.0
2017Q4,CERTIFIED,39119,1,1,44408.0,44408.0,44408.0,88816.0,88816.0,88816.0,6,3312,INDUSTRIAL ENGINEER,MCCONNELSVILLE-OH,1,100.0
2017Q4,CERTIFIED,39129,1,1,47509.0,47509.0,47509.0,86590.0,86590.0,86590.0,6,33611,ORACLE APPLICATION ANALYST,CANAL WINCHESTER-OH,1,100.0
2017Q4,CERTIFIED,39133,14,14,20000.0,31442.0,63304.0,35402.0,52911.0,96720.0,5,61131,ASSISTANT PROFESSOR,KENT-OH,12,85.71
2017Q4,CERTIFIED,39135,22,26,17000.0,42599.0,92500.0,19170.0,55062.0,95377.0,5,61131,ASSISTANT PROFESSOR,OXFORD-OH,22,100.0
2017Q4,CERTIFIED,39147,1,1,21000.0,21000.0,21000.0,39894.0,39894.0,39894.0,6,33231,MARKET RESEARCH ANALYST,TIFFIN-OH,1,100.0
2017Q4,CERTIFIED,39151,6,6,26000.0,70739.0,272000.0,50211.0,81446.0,208000.0,6,62111,SOFTWARE SYSTEMS ENGINEER II,NORTH CANTON-OH,5,83.33
2017Q4,CERTIFIED,39153,24,24,12000.0,59223.0,163154.0,19210.0,74693.0,146307.0,5,54151,INFECTIOUS DISEASE PHYSICIAN,AKRON-OH,21,87.5
2017Q4,CERTIFIED,39159,319,322,30000.0,50915.0,205094.0,49462.0,80133.0,195187.0,5,54151,SOFTWARE DEVELOPER,DUBLIN-OH,96,30.09
2017Q4,CERTIFIED,39165,72,72,35963.0,55692.0,127500.0,52853.0,96198.0,203674.0,5,54151,MANAGER CONSULTANT,MASON-OH,30,41.67
2017Q4,CERTIFIED,39167,1,1,43500.0,43500.0,43500.0,74318.0,74318.0,74318.0,4,33451,RESEARCH ENGINEER,MARIETTA-OH,1,100.0
2017Q4,CERTIFIED,39169,1,1,43775.0,43775.0,43775.0,67683.0,67683.0,67683.0,6,31142,R&D SCIENTIST,ORRVILLE-OH,1,100.0
2017Q4,CERTIFIED,39173,5,5,21250.0,34150.0,47500.0,36847.0,48773.0,61901.0,6,61131,INSTRUCTOR,BOWLING GREEN-OH,5,100.0
2017Q4,CERTIFIED,40017,2,2,72259.0,91030.0,109802.0,91603.0,118061.0,144518.0,6,62111,SENIOR SYSTEM CONTROL ENGINEER,MUSTANG-OK,2,100.0
2017Q4,CERTIFIED,40021,2,2,113537.0,216068.0,318600.0,187200.0,187200.0,187200.0,6,62211,STAFF PHYSICIAN,STILWELL-OK,2,100.0
2017Q4,CERTIFIED,40027,21,21,15995.0,38603.0,106000.0,27850.0,47054.0,87755.0,5,61131,ASSISTANT PROFESSOR,NORMAN-OK,20,95.24
2017Q4,CERTIFIED,40031,4,4,22000.0,49814.0,76638.0,30650.0,57286.0,75379.0,6,62211,PHYSICAL THERAPIST,LAWTON-OK,4,100.0
2017Q4,CERTIFIED,40037,1,3,120888.0,120888.0,120888.0,96762.0,96762.0,96762.0,6,23712,SENIOR METALLURGICAL ENGINEER,SAPULPA-OK,1,100.0
2017Q4,CERTIFIED,40039,1,1,26500.0,26500.0,26500.0,52710.0,52710.0,52710.0,6,61131,ASSISTANT PROFESSOR,WEATHERFORD-OK,1,100.0
2017Q4,CERTIFIED,40049,1,1,20800.0,20800.0,20800.0,41600.0,41600.0,41600.0,6,32411,ADMINISTRATIVE SERVICE MANAGER,ELMORE-OK,1,100.0
2017Q4,CERTIFIED,40069,2,2,19477.0,22338.0,25200.0,34403.0,34403.0,34403.0,4,54171,POSTDOCTORAL FELLOW,ARDMORE-OK,2,100.0
2017Q4,CERTIFIED,40079,1,1,33634.0,33634.0,33634.0,63149.0,63149.0,63149.0,7,62111,GLOBAL BIOMEDICAL ENGINEERING MANAGER,TALIHINA-OK,1,100.0
2017Q4,CERTIFIED,40085,1,1,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,6,54194,VETERINARIAN INTERN,THACKERVILLE-OK,1,100.0
2017Q4,CERTIFIED,40087,3,3,41576.0,44666.0,49250.0,54059.0,69999.0,83574.0,5,51121,OPERATIONS RESEARCH ANALYST,NORMAN-OK,1,33.33
2017Q4,CERTIFIED,40101,5,5,27695.0,46331.0,74000.0,28267.0,54874.0,67662.0,6,72111,LODGING MANAGER,MUSKOGEE-OK,5,100.0
2017Q4,CERTIFIED,40109,53,53,16380.0,55799.0,215000.0,32760.0,80669.0,216320.0,5,61131,ASSISTANT PROFESSOR,OKLAHOMA CITY-OK,49,92.45
2017Q4,CERTIFIED,40113,2,2,51709.0,72844.0,93980.0,51418.0,70689.0,89960.0,5,22121,ENGINEER III - PIPELINE SYSTEM/ENGINEERING SERVICE,TULSA-OK,1,50.0
2017Q4,CERTIFIED,40119,13,13,17260.0,66046.0,153500.0,34380.0,60332.0,90600.0,5,61131,ASSISTANT PROFESSOR,STILLWATER-OK,13,100.0
2017Q4,CERTIFIED,40131,1,1,32500.0,32500.0,32500.0,53970.0,53970.0,53970.0,6,61131,ASSISTANT PROFESSOR,CLAREMORE-OK,1,100.0
2017Q4,CERTIFIED,40137,2,2,36910.0,43935.0,50960.0,27061.0,37242.0,47424.0,6,54151,GRAPHICS DESIGNER,DUNCAN-OK,2,100.0
2017Q4,CERTIFIED,40143,30,30,19427.0,48233.0,175000.0,35006.0,80148.0,300248.0,5,33451,SENIOR (TIER3) MARINE SYSTEM SPECIALIST - TECHNICAL SERVICES,TULSA-OK,22,73.33
2017Q4,CERTIFIED,41005,6,10,19958.0,37979.0,70000.0,39915.0,70193.0,125258.0,6,54151,MINISTER,TUALATIN-OR,3,50.0
2017Q4,CERTIFIED,41013,1,1,16640.0,16640.0,16640.0,33280.0,33280.0,33280.0,6,56172,WINDOW CLEANER/WASHER,BEND-OR,1,100.0
2017Q4,CERTIFIED,41019,4,4,40622.0,165311.0,320000.0,73174.0,131695.0,187200.0,6,62111,"PHYSICIAN, GASTROENTEROLOGY",ROSEBURG-OR,4,100.0
2017Q4,CERTIFIED,41029,3,3,121975.0,164557.0,185848.0,187200.0,261539.0,298709.0,6,62211,PHYSICIAN,MEDFORD-OR,3,100.0
